x,y,z,r,g,b
6,46,23,0.6176470588235294,0.5333333333333333,0.49215686274509807
63,60,30,0.5274509803921569,0.48823529411764705,0.47058823529411764
55,7,49,0.1895424836601307,0.1725490196078431,0.14901960784313725
84,8,65,0.36302521008403366,0.31988795518207286,0.2890756302521008
10,6,28,0.49019607843137253,0.3843137254901961,0.2980392156862745
10,14,38,0.4647058823529412,0.3784313725490196,0.2823529411764706
41,56,42,0.5509803921568628,0.4764705882352941,0.4372549019607843
5,1,64,0.48137254901960785,0.4196078431372549,0.3607843137254902
51,5,51,0.1568627450980392,0.14901960784313725,0.12941176470588237
63,17,60,0.27686274509803915,0.31411764705882356,0.30588235294117644
107,14,24,0.5392156862745098,0.4392156862745098,0.3607843137254902
10,4,38,0.4901960784313726,0.3823529411764706,0.2970588235294117
28,0,55,0.27320261437908494,0.30457516339869284,0.3254901960784314
24,60,28,0.4607843137254902,0.4215686274509804,0.403921568627451
25,17,52,0.038431372549019606,0.04666666666666667,0.04941176470588234
1,1,9,0.4705882352941177,0.4143790849673202,0.35424836601307197
30,28,52,0.39215686274509803,0.33725490196078434,0.2705882352941177
6,52,35,0.6137254901960785,0.5294117647058824,0.4934640522875817
40,10,51,0.16313725490196082,0.156078431372549,0.14156862745098037
52,60,18,0.5568627450980392,0.5098039215686274,0.49019607843137253
67,18,52,0.3856209150326797,0.3176470588235294,0.2627450980392157
22,15,3,0.6019607843137255,0.5098039215686274,0.45098039215686275
50,24,3,0.6039215686274509,0.5137254901960784,0.4568627450980392
93,0,27,0.2718954248366013,0.3058823529411765,0.3215686274509804
80,65,34,0.47843137254901963,0.4392156862745098,0.42745098039215684
24,12,64,0.04784313725490196,0.20679738562091507,0.2386928104575164
96,1,65,0.168270944741533,0.1489007724301842,0.12644087938205584
6,50,4,0.6274509803921569,0.5419607843137255,0.4980392156862745
41,16,52,0.07189542483660132,0.06928104575163399,0.06274509803921569
42,0,33,0.27450980392156865,0.3058823529411765,0.3215686274509804
6,0,82,0.2768627450980392,0.30274509803921573,0.31529411764705884
79,0,18,0.2784313725490196,0.3058823529411765,0.3254901960784314
0,1,47,0.44052287581699345,0.3712418300653595,0.30588235294117644
55,60,34,0.5305651672433678,0.4761245674740484,0.4486735870818917
10,22,48,0.33464052287581697,0.25947712418300656,0.19084967320261437
74,7,65,0.24901960784313726,0.26078431372549016,0.2431372549019608
6,47,24,0.6329411764705882,0.5498039215686275,0.5074509803921569
107,25,37,0.6052287581699346,0.5084967320261438,0.4392156862745098
29,37,49,0.6509803921568628,0.5745098039215686,0.5215686274509803
55,25,57,0.3352941176470588,0.3156862745098039,0.20522875816993466
93,8,49,0.4,0.3254901960784314,0.2627450980392157
102,19,3,0.592156862745098,0.5124183006535947,0.46013071895424834
6,51,9,0.6287581699346405,0.5464052287581699,0.4980392156862745
10,42,3,0.586949533911926,0.5004821600771456,0.44140147862423607
9,1,53,0.4784313725490196,0.4019607843137255,0.3392156862745098
79,0,58,0.26666666666666666,0.30196078431372547,0.3176470588235294
99,55,42,0.5004901960784314,0.42647058823529416,0.3848039215686274
10,2,33,0.4011204481792717,0.32717086834733894,0.19439775910364146
0,1,7,0.4566448801742919,0.388235294117647,0.32244008714596956
10,29,40,0.4980392156862745,0.4,0.30196078431372547
20,0,43,0.2784313725490196,0.3137254901960784,0.32941176470588235
37,0,16,0.27058823529411763,0.30196078431372547,0.3176470588235294
10,6,4,0.5137254901960784,0.40588235294117647,0.31470588235294117
45,52,3,0.5970588235294118,0.5078431372549019,0.45294117647058824
3,1,33,0.396078431372549,0.34901960784313724,0.2784313725490196
7,60,34,0.48627450980392156,0.4392156862745098,0.4117647058823529
90,56,43,0.44931163954943654,0.4189403420942844,0.408176887776387
81,31,48,0.38839215686274514,0.30611764705882366,0.2170980392156863
3,1,20,0.3784313725490196,0.3411764705882353,0.2784313725490196
19,0,66,0.27450980392156865,0.30686274509803924,0.3254901960784314
14,40,3,0.6,0.5163398692810457,0.46535947712418296
38,56,41,0.5666666666666667,0.49607843137254903,0.45294117647058824
30,46,0,0.607843137254902,0.5235294117647059,0.4725490196078431
82,0,56,0.25882352941176473,0.29411764705882354,0.30980392156862746
65,31,49,0.5882352941176471,0.4980392156862745,0.4470588235294118
104,6,49,0.4784313725490196,0.39215686274509803,0.3235294117647059
10,6,5,0.47450980392156855,0.37516339869281046,0.2888888888888889
37,0,19,0.26862745098039215,0.3,0.3156862745098039
12,51,0,0.6196078431372549,0.5294117647058824,0.47843137254901963
6,1,48,0.3647058823529412,0.3196078431372549,0.2549019607843137
3,0,51,0.28431372549019607,0.3156862745098039,0.33529411764705885
84,0,28,0.26862745098039215,0.3,0.3176470588235294
22,1,3,0.4453781512605043,0.36526610644257707,0.3025210084033613
12,0,83,0.2803921568627451,0.30490196078431375,0.31862745098039214
6,22,60,0.3890878090366581,0.3641943734015346,0.3079283887468032
1,1,8,0.47002801120448184,0.41176470588235287,0.3523809523809524
6,52,34,0.6137254901960785,0.5264705882352941,0.48921568627450984
88,1,53,0.37156862745098046,0.342483660130719,0.30947712418300655
16,29,52,0.3931372549019607,0.34509803921568627,0.3156862745098039
1,1,10,0.4725490196078432,0.4166666666666667,0.3588235294117647
50,13,68,0.4666666666666667,0.6226579520697167,0.661437908496732
81,56,42,0.5333333333333333,0.4682352941176471,0.4423529411764706
10,10,38,0.5098039215686274,0.40980392156862744,0.3411764705882353
116,44,41,0.5908496732026144,0.5052287581699346,0.45359477124183006
23,4,3,0.5411764705882353,0.45098039215686275,0.39215686274509803
88,24,73,0.1959194488606251,0.15294117647058808,0.08229994700582931
10,15,49,0.46246498599439784,0.3792717086834734,0.3095238095238095
97,1,69,0.4215686274509804,0.37254901960784315,0.3254901960784314
10,34,39,0.5882352941176471,0.48627450980392156,0.4196078431372549
113,49,40,0.4934046345811052,0.40819964349376114,0.3540106951871658
57,16,49,0.1869281045751634,0.17124183006535945,0.14640522875816994
44,40,48,0.5463235294117647,0.46617647058823536,0.42009803921568634
81,24,81,0.30043572984749445,0.24640522875817,0.1895424836601308
6,52,45,0.619607843137255,0.5389355742296918,0.5070028011204482
52,11,68,0.027450980392156862,0.2686274509803922,0.3058823529411765
19,10,3,0.6065359477124184,0.5254901960784314,0.46928104575163393
4,1,36,0.3697478991596639,0.32829131652661064,0.26050420168067223
17,21,51,0.019607843137254898,0.035294117647058816,0.04313725490196079
64,4,73,0.037128980032379875,0.06810577441985953,0.0981471487677638
41,8,68,0.0196078431372549,0.21568627450980393,0.25882352941176473
25,40,49,0.6392156862745098,0.5686274509803921,0.5196078431372549
107,19,42,0.592156862745098,0.5032679738562091,0.4549019607843137
4,0,40,0.28431372549019607,0.3196078431372549,0.33529411764705885
1,1,11,0.47058823529411764,0.41490196078431374,0.35529411764705887
80,24,69,0.22605042016806728,0.18767507002801126,0.1407563025210084
24,8,65,0.019607843137254898,0.14901960784313725,0.17932263814616758
69,32,48,0.4356427015250542,0.3654901960784315,0.2904575163398692
3,1,23,0.39215686274509803,0.34901960784313724,0.2784313725490196
4,1,33,0.36470588235294116,0.32941176470588235,0.25882352941176473
50,28,3,0.6058823529411764,0.5235294117647059,0.4627450980392157
116,46,37,0.6,0.5071895424836601,0.45359477124183006
10,38,33,0.5764705882352941,0.4745098039215686,0.40784313725490196
2,1,10,0.4542483660130719,0.39999999999999997,0.33856209150326805
115,56,38,0.5349019607843137,0.47215686274509805,0.44000000000000006
5,1,13,0.34901960784313724,0.32156862745098036,0.2556862745098039
97,51,52,0.6333333333333333,0.5549019607843138,0.5019607843137255
10,5,29,0.4823529411764706,0.3764705882352941,0.28823529411764703
114,1,65,0.5019607843137255,0.43137254901960786,0.37254901960784315
65,17,52,0.46928104575163393,0.396078431372549,0.33856209150326794
49,0,56,0.2833333333333333,0.3137254901960784,0.3303921568627451
90,0,49,0.2607843137254902,0.29411764705882354,0.31176470588235294
70,56,43,0.5549019607843138,0.4901960784313726,0.45588235294117646
90,14,68,0.34957983193277314,0.4725490196078432,0.4896358543417367
73,6,61,0.18382352941176472,0.1980392156862745,0.1823529411764706
103,2,61,0.21568627450980393,0.20392156862745098,0.19411764705882353
10,31,22,0.6039215686274509,0.5137254901960784,0.4470588235294118
51,15,66,0.34285714285714286,0.5781512605042016,0.6
13,56,51,0.47973856209150323,0.38169934640522873,0.2636165577342047
10,33,34,0.5843137254901961,0.48627450980392156,0.4235294117647059
110,46,51,0.5557189542483659,0.48431372549019613,0.41078431372549024
1,1,12,0.4656862745098039,0.4107843137254902,0.3529411764705882
71,30,48,0.4498039215686275,0.403921568627451,0.31019607843137254
16,29,50,0.32941176470588235,0.3254901960784314,0.29411764705882354
92,0,40,0.2627450980392157,0.2954248366013072,0.3084967320261438
6,51,2,0.6196078431372549,0.538562091503268,0.4875816993464052
36,15,3,0.5941176470588235,0.503921568627451,0.44901960784313727
107,18,10,0.5764705882352941,0.4803921568627451,0.42549019607843136
10,8,42,0.43137254901960786,0.3392156862745098,0.27254901960784317
30,48,52,0.6411764705882352,0.5676470588235294,0.5215686274509804
72,14,49,0.21568627450980393,0.18823529411764706,0.1588235294117647
74,28,49,0.5784313725490196,0.49607843137254903,0.4411764705882353
10,13,39,0.3392156862745098,0.28431372549019607,0.20392156862745098
45,0,11,0.27254901960784317,0.3058823529411765,0.3235294117647059
50,0,66,0.2803921568627451,0.307843137254902,0.32745098039215687
16,60,0,0.5460784313725491,0.492156862745098,0.46078431372549017
74,0,59,0.27058823529411763,0.30196078431372547,0.3176470588235294
10,25,29,0.5843137254901961,0.4843137254901961,0.4176470588235294
8,46,46,0.5620915032679739,0.48627450980392156,0.42875816993464055
31,39,3,0.6039215686274509,0.518954248366013,0.46535947712418296
10,31,7,0.5882352941176471,0.49019607843137253,0.4196078431372549
102,53,42,0.5411764705882353,0.4823529411764706,0.45098039215686275
32,60,23,0.4470588235294118,0.40784313725490196,0.39019607843137255
6,51,29,0.6137254901960785,0.5352941176470588,0.5
35,48,0,0.6196078431372549,0.5352941176470588,0.48627450980392156
48,0,23,0.2823529411764706,0.30980392156862746,0.32941176470588235
36,20,51,0.039215686274509796,0.049019607843137254,0.05130718954248365
42,46,0,0.592156862745098,0.5058823529411764,0.44941176470588234
4,1,30,0.3411764705882353,0.31176470588235294,0.23921568627450981
26,0,64,0.27058823529411763,0.3058823529411765,0.3215686274509804
73,4,3,0.5392156862745099,0.45098039215686275,0.39215686274509803
59,38,49,0.5540616246498599,0.4599439775910365,0.4168067226890756
31,60,16,0.45098039215686275,0.411764705882353,0.396078431372549
10,10,47,0.5058823529411764,0.4196078431372549,0.35294117647058826
6,49,39,0.6431372549019607,0.5581699346405229,0.5241830065359477
24,11,61,0.023529411764705882,0.1568627450980392,0.1892156862745098
8,1,47,0.3784313725490196,0.3274509803921568,0.2617647058823529
82,38,49,0.584313725490196,0.49999999999999994,0.4514705882352942
24,9,52,0.07111111111111111,0.1411764705882353,0.156078431372549
1,1,13,0.46535947712418296,0.4124183006535947,0.3542483660130719
42,0,45,0.2823529411764706,0.3137254901960784,0.32941176470588235
23,1,65,0.43137254901960786,0.3764705882352941,0.3254901960784314
40,12,3,0.5973856209150327,0.5137254901960784,0.4562091503267974
33,16,56,0.4225490196078431,0.3681372549019608,0.28627450980392155
39,0,84,0.2588235294117647,0.296078431372549,0.3137254901960784
59,0,67,0.25882352941176473,0.2901960784313726,0.30980392156862746
10,22,44,0.5137254901960784,0.40784313725490196,0.3254901960784314
6,1,75,0.4803921568627451,0.4215686274509804,0.35490196078431374
16,0,33,0.27450980392156865,0.3058823529411765,0.3215686274509804
18,27,53,0.16974789915966385,0.1574229691876751,0.14173669467787114
7,54,36,0.4562091503267974,0.44052287581699345,0.3640522875816994
10,19,43,0.5294117647058824,0.42745098039215684,0.3411764705882353
4,1,35,0.3529411764705882,0.3196078431372549,0.24901960784313726
31,43,49,0.6490196078431372,0.5751633986928105,0.5196078431372548
116,46,39,0.5858823529411765,0.4988235294117647,0.447843137254902
5,1,67,0.48104575163398694,0.4196078431372549,0.36013071895424836
33,42,3,0.5925490196078431,0.5094117647058823,0.45764705882352946
2,1,20,0.4117647058823529,0.3686274509803922,0.30196078431372547
113,52,47,0.3176470588235294,0.25882352941176473,0.21045751633986928
46,11,51,0.1607843137254902,0.15294117647058825,0.13725490196078433
94,33,49,0.6190476190476192,0.5450980392156862,0.49635854341736696
3,1,14,0.403921568627451,0.36392156862745095,0.2972549019607843
43,43,3,0.5905123339658443,0.5055028462998102,0.4538899430740039
71,56,45,0.5647058823529412,0.49411764705882355,0.4568627450980392
50,0,64,0.27450980392156865,0.3058823529411765,0.3254901960784314
82,47,48,0.6078431372549018,0.5381886087768439,0.49710550887021476
33,14,52,0.18745098039215685,0.1811764705882353,0.15764705882352945
6,52,32,0.6058823529411765,0.5205882352941177,0.48725490196078436
28,25,51,0.42980392156862746,0.3694117647058824,0.31450980392156863
0,0,3,0.3654600301659125,0.29592760180995464,0.21478129713423838
99,54,46,0.5257918552036199,0.4446455505279036,0.3996983408748115
45,32,49,0.5898039215686273,0.49607843137254903,0.4447058823529412
1,1,14,0.4633986928104575,0.40653594771241824,0.3490196078431372
6,56,49,0.3607843137254902,0.303921568627451,0.27058823529411763
10,10,34,0.5124183006535947,0.4104575163398693,0.3398692810457516
113,50,32,0.5254901960784314,0.4392156862745098,0.3892156862745098
10,0,65,0.28104575163398693,0.3111111111111111,0.330718954248366
31,60,42,0.5254901960784314,0.48627450980392156,0.4666666666666667
107,15,17,0.5372549019607843,0.43529411764705883,0.36470588235294116
4,1,32,0.35294117647058826,0.3254901960784314,0.25098039215686274
2,1,53,0.45359477124183006,0.3941176470588235,0.3326797385620915
86,0,63,0.26666666666666666,0.30000000000000004,0.3176470588235294
10,4,36,0.49901960784313726,0.39313725490196083,0.31176470588235294
9,0,80,0.27941176470588236,0.30686274509803924,0.3205882352941177
10,6,30,0.48627450980392156,0.3803921568627451,0.27647058823529413
37,42,2,0.5929411764705883,0.5050980392156863,0.45019607843137255
93,1,60,0.1897058823529412,0.1980392156862745,0.18872549019607843
81,14,68,0.34352941176470597,0.4525490196078431,0.4727450980392157
15,55,0,0.615686274509804,0.5411764705882353,0.4901960784313726
10,14,32,0.5019607843137255,0.40588235294117647,0.3137254901960784
100,2,60,0.2647058823529412,0.24705882352941178,0.22941176470588237
44,24,56,0.1516862745098039,0.1331764705882353,0.07701960784313724
50,60,8,0.5490196078431373,0.5117647058823529,0.49019607843137253
10,28,26,0.5941176470588235,0.49215686274509807,0.4019607843137255
1,1,15,0.4571428571428572,0.40280112044817923,0.3439775910364146
4,0,35,0.2797385620915033,0.3150326797385621,0.33464052287581697
1,1,16,0.4487394957983194,0.396078431372549,0.3366946778711485
62,58,41,0.6313725490196078,0.5490196078431373,0.5137254901960784
71,56,43,0.5568627450980392,0.49019607843137253,0.4588235294117647
104,7,60,0.02483660130718953,0.04265565875472996,0.051805985552115554
107,21,19,0.6,0.5098039215686274,0.45098039215686275
10,28,25,0.6180392156862745,0.512156862745098,0.41803921568627445
106,23,50,0.44678837052062215,0.35023664638269103,0.2559837728194726
8,60,40,0.5137254901960784,0.4764705882352941,0.4549019607843137
17,60,25,0.5215686274509804,0.48627450980392156,0.47058823529411764
10,8,38,0.4725490196078431,0.3784313725490196,0.28431372549019607
65,0,75,0.25620915032679736,0.2882352941176471,0.30457516339869284
44,25,66,0.2515032679738562,0.2109803921568627,0.1788235294117647
110,56,13,0.5058823529411764,0.444607843137255,0.4205882352941176
53,60,29,0.5137254901960784,0.48039215686274506,0.4647058823529412
13,54,52,0.7164215686274511,0.6730392156862745,0.6264705882352939
18,29,53,0.4066897347174166,0.3449826989619378,0.28927335640138413
1,1,17,0.44705882352941173,0.396078431372549,0.3333333333333333
34,60,17,0.515032679738562,0.473202614379085,0.4549019607843137
31,23,51,0.10308123249299721,0.10364145658263306,0.09747899159663866
80,20,52,0.23660130718954236,0.19273783587509066,0.1412490922294843
2,1,17,0.4156862745098039,0.37254901960784315,0.3058823529411765
63,0,75,0.2588235294117647,0.2888888888888889,0.3058823529411765
16,42,3,0.5901960784313725,0.5047619047619047,0.4546218487394959
10,17,13,0.5647058823529412,0.4627450980392157,0.39215686274509803
45,16,82,0.48540305010893253,0.392156862745098,0.23442265795206974
10,26,42,0.5558823529411765,0.4617647058823529,0.4019607843137255
88,1,61,0.40784313725490196,0.37450980392156863,0.3176470588235294
1,1,18,0.4411764705882353,0.3911764705882353,0.3294117647058824
15,0,59,0.26143790849673204,0.29673202614379085,0.3150326797385621
92,2,65,0.1411764705882353,0.13627450980392156,0.12418300653594772
10,27,41,0.5725490196078431,0.4745098039215686,0.4137254901960784
97,42,51,0.5294117647058824,0.4549019607843137,0.39215686274509803
98,7,67,0.023529411764705882,0.03529411764705882,0.047058823529411764
21,0,72,0.2833333333333333,0.3137254901960784,0.3323529411764706
65,6,68,0.026143790849673203,0.17516339869281042,0.21045751633986928
5,1,23,0.32026143790849676,0.29673202614379085,0.2261437908496732
13,32,3,0.6052287581699346,0.5124183006535947,0.45359477124183006
92,25,3,0.6039215686274509,0.5196078431372549,0.4627450980392157
14,32,3,0.6013071895424836,0.5124183006535947,0.45751633986928103
79,16,3,0.5980392156862745,0.5098039215686274,0.4588235294117647
47,2,68,0.2134453781512605,0.17366946778711487,0.14397759103641458
2,1,19,0.403921568627451,0.3647058823529412,0.29803921568627456
100,0,32,0.2679738562091503,0.3019607843137255,0.3150326797385621
74,1,51,0.1627450980392157,0.14901960784313725,0.13137254901960785
107,23,25,0.5856209150326798,0.4901960784313726,0.42483660130718953
7,54,35,0.30274509803921573,0.28,0.2015686274509804
84,24,81,0.28449197860962566,0.2367201426024956,0.18253119429590023
41,26,3,0.6235294117647059,0.5254901960784314,0.45882352941176474
7,56,36,0.09583333333333331,0.07745098039215685,0.05392156862745097
108,53,52,0.5769063180827886,0.49716775599128543,0.4666666666666667
3,1,53,0.442156862745098,0.3843137254901961,0.32450980392156864
59,53,3,0.5986928104575163,0.5137254901960784,0.461437908496732
39,13,51,0.17411764705882363,0.17166666666666677,0.1600000000000001
94,57,12,0.503921568627451,0.4470588235294118,0.41568627450980394
49,26,3,0.6078431372549019,0.5176470588235295,0.4549019607843137
12,20,53,0.36106442577030806,0.28291316526610644,0.22240896358543422
7,54,34,0.5764705882352942,0.5758169934640524,0.5287581699346405
10,21,49,0.35294117647058826,0.28366013071895424,0.20522875816993466
101,1,55,0.526797385620915,0.45098039215686275,0.396078431372549
24,0,68,0.27254901960784317,0.3058823529411765,0.3254901960784314
36,39,49,0.6352941176470588,0.5568627450980392,0.5058823529411764
113,49,45,0.4431372549019609,0.3596638655462185,0.28403361344537814
6,46,14,0.6392156862745098,0.5529411764705883,0.5156862745098039
31,24,52,0.203921568627451,0.18300653594771243,0.16339869281045752
8,60,28,0.48627450980392156,0.44705882352941173,0.4274509803921569
24,1,67,0.29411764705882354,0.25882352941176473,0.22549019607843138
13,0,65,0.27137254901960783,0.3027450980392157,0.32313725490196077
50,60,19,0.5549019607843138,0.5117647058823529,0.48823529411764705
101,0,67,0.2627450980392157,0.29411764705882354,0.30980392156862746
7,46,40,0.6258823529411764,0.5435294117647059,0.5145098039215685
116,42,46,0.5911764705882352,0.528921568627451,0.49705882352941183
15,5,49,0.5032679738562091,0.4222222222222222,0.3673202614379085
4,1,25,0.35490196078431374,0.32156862745098036,0.24901960784313726
2,1,18,0.40784313725490196,0.3686274509803922,0.30196078431372547
107,19,47,0.5823529411764705,0.4931372549019608,0.4421568627450981
10,20,43,0.5392156862745098,0.43137254901960786,0.34901960784313724
61,1,69,0.2784313725490196,0.2572549019607843,0.2203921568627451
32,14,52,0.19411764705882353,0.18627450980392157,0.16176470588235295
6,0,73,0.2784313725490196,0.30686274509803924,0.3235294117647059
94,64,36,0.3515686274509803,0.2962745098039215,0.2607843137254902
10,22,45,0.4823529411764706,0.3843137254901961,0.3058823529411765
92,5,66,0.04649859943977591,0.12829131652661063,0.15014005602240896
65,0,63,0.2549019607843137,0.2875816993464052,0.3058823529411765
66,0,81,0.2568627450980392,0.292156862745098,0.3058823529411765
4,0,17,0.28431372549019607,0.3156862745098039,0.33529411764705885
10,16,42,0.5431372549019607,0.44509803921568625,0.35490196078431374
10,53,51,0.6728586171310629,0.6295149638802894,0.5951152390780878
1,0,41,0.29411764705882354,0.32745098039215687,0.3509803921568627
31,0,40,0.27450980392156865,0.3058823529411765,0.3215686274509804
21,26,52,0.3222222222222222,0.2823529411764706,0.24346405228758172
107,60,6,0.5238095238095238,0.46666666666666673,0.4364145658263305
87,59,41,0.6235294117647059,0.5450980392156862,0.5098039215686274
3,1,18,0.39215686274509803,0.35294117647058826,0.28627450980392155
7,54,8,0.511764705882353,0.48692810457516345,0.4150326797385621
100,2,61,0.2392156862745098,0.22156862745098038,0.20980392156862746
10,29,29,0.5542483660130719,0.44836601307189544,0.3568627450980392
93,1,61,0.2849673202614379,0.26056644880174296,0.23355119825708062
33,60,46,0.552941176470588,0.484313725490196,0.44941176470588245
60,60,13,0.5450980392156863,0.5019607843137255,0.48039215686274506
32,49,52,0.6372549019607843,0.5627450980392157,0.5166666666666666
85,6,69,0.11073271413828695,0.14086687306501555,0.15046439628482983
35,0,63,0.265359477124183,0.29673202614379085,0.3150326797385621
2,0,85,0.3032679738562092,0.32331154684095864,0.3433551198257081
52,22,57,0.6627450980392157,0.611764705882353,0.48627450980392156
97,0,66,0.257843137254902,0.2931372549019608,0.3088235294117647
1,1,39,0.4588235294117647,0.39934640522875814,0.3326797385620915
106,32,3,0.5901960784313726,0.5098039215686274,0.4607843137254902
7,21,57,0.36073923822402476,0.44935767410412375,0.41185485688528234
92,2,52,0.07481146304675718,0.0907993966817496,0.09170437405731523
41,23,51,0.31988795518207286,0.2801120448179272,0.24201680672268908
83,62,32,0.5794117647058824,0.5078431372549019,0.46862745098039216
10,18,47,0.5254901960784314,0.42745098039215684,0.35294117647058826
72,0,48,0.27450980392156865,0.3058823529411765,0.3215686274509804
40,56,48,0.47058823529411764,0.4117647058823529,0.3627450980392157
42,1,83,0.44509803921568625,0.39019607843137255,0.3333333333333333
49,13,51,0.17131062951496395,0.15995872033023745,0.14117647058823538
74,60,6,0.534640522875817,0.4993464052287582,0.4758169934640522
23,0,65,0.27450980392156865,0.30980392156862746,0.32941176470588235
109,0,6,0.2686274509803922,0.30000000000000004,0.3156862745098039
107,28,9,0.6078431372549019,0.5098039215686274,0.44313725490196076
62,38,3,0.611764705882353,0.5254901960784314,0.4666666666666667
