x,y,z,r,g,b
21,2,16,0.3158320084790675,0.2903285638579759,0.2619634340222578
19,8,12,0.5323867478025688,0.4464427916760574,0.38162422056945405
3,1,12,0.4756418031129974,0.3855265817667269,0.3031332120477053
1,0,3,0.34358660130718927,0.33255718954248326,0.3015931372549016
16,14,1,0.58986131037781,0.5112386417981829,0.4622668579626971
6,0,9,0.27783719548425434,0.30873440285204995,0.3241830065359478
2,0,14,0.36985069257060627,0.35643101277208095,0.33970138514121223
1,0,2,0.3481568627450977,0.33925490196078395,0.3129019607843133
5,4,1,0.6106617647058824,0.5196078431372549,0.4591911764705883
2,0,10,0.2861002178649234,0.29067538126361614,0.27124183006535924
20,2,1,0.5841736694677869,0.4992997198879552,0.44229691876750715
2,5,14,0.4151832907075875,0.42811594202898356,0.37297101449275455
2,15,10,0.5607843137254905,0.4914112123722725,0.4612537972935645
14,10,1,0.5986084756483239,0.5137254901960784,0.451865907653384
6,3,1,0.6028011204481791,0.5166666666666666,0.45980392156862754
1,0,14,0.36896767839555883,0.34939564867042766,0.31904378189632027
0,0,14,0.392804774083546,0.3573401534526851,0.3198635976129578
9,1,1,0.5362493715434895,0.44886877828054295,0.3913524384112622
24,2,21,0.07556223767462235,0.08191442711269788,0.08985779615360495
1,0,15,0.3605731523378584,0.33900452488687743,0.3071342383107088
3,1,8,0.45203619909502274,0.35369532428355954,0.2470588235294118
20,16,8,0.5525252525252531,0.4910873440285206,0.45775401069518645
2,14,7,0.30828802109078923,0.27259845114516396,0.22287032460042805
1,6,14,0.38662136334678276,0.41524031995469707,0.33860692291356986
0,0,13,0.37883986928104535,0.3468137254901957,0.31200980392156824
1,0,13,0.3679078971037954,0.34776038855909297,0.3186544342507643
7,13,0,0.6054054054054057,0.5224165341812403,0.46942236354001055
7,5,14,0.3107026143790852,0.2748774509803924,0.22501361655773447
8,4,12,0.1110105580693815,0.09728506787330314,0.08597285067873307
6,4,17,0.28799449604403216,0.45691680180844263,0.4885350631480663
1,2,14,0.29376114081996446,0.30739750445632796,0.28395721925133693
18,16,9,0.5166666666666666,0.47705882352941176,0.46215686274509815
8,15,3,0.5105042016806722,0.4701680672268908,0.45336134453781524
1,5,14,0.4961021696814318,0.46580259222332965,0.3520391207330393
2,12,13,0.617853892611897,0.5468188963349051,0.509787374865558
0,0,12,0.38417198204583,0.3534609024332621,0.31589888967635216
21,7,1,0.6042232277526393,0.520814479638009,0.46802413273001514
3,10,4,0.5981545559400231,0.4950403690888119,0.41787773933102673
11,2,17,0.047745098039215686,0.22735294117647062,0.2679411764705881
28,12,6,0.5227668845315906,0.4383442265795209,0.3889978213507628
1,1,15,0.46423384168482185,0.4457879448075524,0.3934277414669569
14,0,8,0.26596638655462185,0.2994397759103641,0.31778711484593825
27,1,6,0.5150326797385621,0.41699346405228743,0.3476307189542487
16,8,1,0.6024509803921574,0.518382352941177,0.46233660130718923
19,15,7,0.5254901960784314,0.4809889173060529,0.46069906223358914
14,1,13,0.15774509803921555,0.14911764705882347,0.1295588235294118
1,6,15,0.2712838981746553,0.2675408624988462,0.23001816111059864
1,2,15,0.40733893557422984,0.4063865546218489,0.38296918767507027
16,15,2,0.5422322775263951,0.4962292609351433,0.4723981900452489
28,0,10,0.36695715323166284,0.3546840958605664,0.33660130718954245
4,15,7,0.5019607843137255,0.4649237472766885,0.4468409586056646
8,15,2,0.5277970011534027,0.4809688581314879,0.4588235294117648
3,0,17,0.36831866604909663,0.35602902578354145,0.337131387988266
2,15,3,0.5516526610644262,0.48229691876750647,0.4500840336134446
1,5,15,0.3312235777267789,0.2927970366791484,0.24025445907315748
17,0,8,0.2725490196078431,0.3040723981900451,0.32156862745098036
23,12,13,0.6417892156862746,0.5709558823529411,0.5223039215686275
27,0,16,0.21582745098039208,0.2038745098039215,0.18698039215686263
15,0,19,0.36055088702147475,0.34883286647992484,0.3315126050420164
13,0,19,0.361456582633053,0.3518207282913161,0.3337815126050417
2,15,6,0.5546304675716447,0.48404223227752624,0.44923076923076855
6,2,16,0.041820592971488,0.13504783555934494,0.16050014208582036
4,4,13,0.02598534363240238,0.03955238661121002,0.04634581105169327
3,1,1,0.5078971037956467,0.4105414642921382,0.33074293937758553
24,15,6,0.5281045751633986,0.48484848484848486,0.4642899584076056
8,0,6,0.2788927335640139,0.3101499423298732,0.327450980392157
1,3,15,0.4545454545454544,0.4503862150920973,0.41990493166963727
2,13,8,0.531037780966045,0.4725649609437272,0.41683405069344787
11,12,1,0.5939352485180122,0.504559963520292,0.451618787049703
2,6,15,0.35294117647058826,0.384168482207698,0.35221496005809727
9,4,14,0.42146542827657385,0.3954317165462679,0.3110560715514277
27,1,2,0.5169623404917524,0.4191098661686893,0.35269218798630547
1,0,12,0.33071895424836556,0.3267973856209146,0.30371732026143733
2,0,20,0.3757932263814613,0.35814616755793194,0.33461675579322603
2,12,0,0.5939561707035744,0.5136178392925801,0.46817377931564846
20,12,1,0.6060258249641324,0.5201339072214255,0.4651362984218076
5,0,13,0.3044310637640882,0.2948896093870617,0.2771035973444493
6,3,16,0.0373519704911667,0.20015530964861156,0.23389633080955102
6,15,4,0.5256862745098039,0.48803921568627445,0.47058823529411775
3,2,8,0.48888888888888893,0.3925490196078432,0.310718954248366
3,4,4,0.5881263616557736,0.48943355119825704,0.417211328976035
3,2,9,0.4801742919389979,0.3827160493827161,0.2955700798838053
18,2,16,0.24003795066413675,0.2475015812776726,0.22776723592662865
3,3,9,0.5031674208144796,0.40648567119155377,0.3161387631975867
3,2,11,0.45563725490196094,0.3600490196078434,0.293627450980392
3,3,10,0.4609625668449199,0.37694592988710646,0.2956625074272134
3,15,12,0.5496918767507004,0.49366946778711474,0.4629691876750701
5,9,12,0.653964194373402,0.5839727195225921,0.5346973572037517
3,4,9,0.5473389355742296,0.4462184873949581,0.35812324929972
7,0,12,0.22688453159041372,0.23389978213507606,0.2313725490196077
3,4,8,0.5384168482207696,0.4395061728395063,0.35686274509803934
22,9,1,0.5982174688057039,0.5142602495543671,0.4604278074866311
21,3,1,0.5924585218702864,0.5076923076923077,0.45384615384615395
15,5,1,0.6129032258064516,0.5224541429475016,0.4580645161290324
20,6,17,0.2290866605709647,0.19282739002336724,0.15096007314843082
3,12,2,0.543267973856209,0.4556862745098039,0.3939869281045752
25,12,13,0.5139261285909715,0.44114911080711344,0.3932694938440493
7,15,7,0.48644501278772384,0.4477408354646207,0.4325660699062234
5,0,19,0.3445139758030872,0.3434292866082604,0.3353358364622447
3,3,8,0.4824589295177529,0.38600953895071566,0.30090090090090094
29,12,1,0.5940162271805274,0.5090263691683571,0.4624070317782282
3,8,7,0.5803921568627449,0.4855275443510738,0.4214752567693746
3,0,13,0.3233574131406946,0.3104231166150668,0.2922944616443065
3,3,7,0.4849299719887954,0.38733893557422994,0.3084593837535014
3,3,6,0.5130532212885154,0.4081792717086836,0.3277310924369749
3,9,2,0.5911297852474328,0.49140989729224993,0.41559290382819797
3,4,7,0.558886780518659,0.4570524984187224,0.3705249841872234
0,0,18,0.37182662538699657,0.3413828689370482,0.3088407292741655
10,11,0,0.5941017057229401,0.5068707157659811,0.45356288857006194
3,5,9,0.5494901960784313,0.45552941176470596,0.35074509803921566
3,5,10,0.5105042016806723,0.4243697478991599,0.32212885154061616
3,11,5,0.4296380090497739,0.3523378582202113,0.2824283559577678
28,13,13,0.5789619377162633,0.4972087658592851,0.46408304498269837
25,0,2,0.2655462184873949,0.299579831932773,0.31526610644257697
3,6,10,0.5285638579756228,0.43794382617912037,0.3507154213036567
14,14,9,0.49248604551309544,0.4546443394876199,0.434263632460283
3,9,6,0.5769063180827891,0.47625272331154656,0.4034858387799565
28,0,16,0.40670231729055234,0.3778253119429588,0.34552584670231723
27,0,14,0.4358350236646386,0.3932386747802566,0.3620689655172412
3,15,1,0.5267620561738211,0.49295177530471634,0.47270800211976666
3,0,11,0.27961256791873373,0.28981809591306384,0.25589416489487354
3,7,12,0.5529174093879977,0.4785026737967918,0.4296850861556744
3,6,9,0.5523378582202111,0.4610859728506788,0.37481146304675733
20,0,3,0.2623394185260311,0.2939824205544286,0.31034482758620685
6,0,2,0.26759545923632627,0.30216718266253884,0.31816305469556255
3,12,9,0.501525054466231,0.40108932461873636,0.3359477124183007
6,1,15,0.07105823602849363,0.09436733494896062,0.1045604758757433
18,15,7,0.4950089126559715,0.45418894830659545,0.4342245989304814
3,5,8,0.5366739288307915,0.44284676833696457,0.353522149600581
4,0,8,0.27163398692810453,0.30287581699346405,0.32026143790849676
18,0,5,0.2685680332739157,0.3011289364230541,0.3189542483660131
4,15,0,0.5640238704177328,0.5027280477408356,0.4631713554987209
14,16,8,0.5607026143790853,0.49859068627450925,0.46715686274509816
3,6,8,0.5650075414781296,0.4701357466063349,0.3897435897435899
6,0,3,0.26495098039215687,0.2973039215686275,0.31531862745098044
28,0,6,0.340896358543417,0.33053221288515366,0.3116446578631449
21,12,1,0.609694989106754,0.525054466230937,0.4717864923747276
22,12,1,0.6103122730573709,0.5276688453159041,0.47378358750907773
3,13,13,0.6561716950390469,0.6041800101129269,0.565425023877746
25,13,12,0.5182315233785825,0.45929487179487133,0.42975113122171954
14,8,1,0.6053663570691438,0.5162022703818372,0.4557275541795665
3,5,7,0.5478312537136065,0.4482471776589425,0.359833630421866
11,0,5,0.2768336964415395,0.3073347857661582,0.32519970951343496
3,4,6,0.563809523809524,0.46229691876750706,0.38666666666666694
0,0,19,0.3784313725490191,0.34513805522208835,0.3121248499399756
12,1,13,0.15672100165367317,0.14920859910229123,0.12967162768721927
3,6,7,0.5532871972318341,0.4608996539792387,0.3803921568627452
7,10,12,0.6547276688453163,0.5844008714596954,0.5302832244008719
11,14,12,0.5639589169000937,0.4901960784313729,0.45107376283846873
9,0,8,0.27993966817496246,0.31060834590246367,0.32790346907993984
7,9,12,0.6494117647058825,0.5784313725490196,0.5265359477124182
27,9,4,0.5981372549019611,0.5031372549019606,0.43196078431372553
14,6,14,0.24829629629629676,0.2182570806100223,0.14573420479302912
3,7,10,0.5222045574986753,0.4255431902490728,0.35113937466878664
3,9,5,0.5767320261437908,0.4819607843137256,0.40405228758169953
13,6,14,0.4611223799864773,0.42436781609195384,0.32386747802569277
3,7,9,0.5694388100067611,0.4716700473292766,0.39621365787694407
19,11,1,0.601651186790506,0.517543859649123,0.46315789473684205
2,0,5,0.28118013560564387,0.29411764705882315,0.28055708264614226
3,12,4,0.49376114081996436,0.40606060606060607,0.33475935828877
24,0,18,0.3680147058823526,0.35281862745098014,0.32935049019607826
19,15,10,0.5090642244921922,0.4395679229775744,0.4053657391100154
3,7,8,0.5734345351043644,0.4723592662871601,0.3882352941176473
3,9,7,0.5596638655462186,0.46733893557422973,0.39563025210084046
3,5,6,0.5589915966386556,0.45747899159663874,0.3706442577030814
3,12,5,0.5080610021786492,0.42156862745098045,0.3627450980392157
10,9,1,0.6153766769865844,0.5292053663570694,0.4721362229102166
3,6,6,0.5853457172342624,0.4864809081527348,0.4044375644994842
11,0,15,0.2719723183391004,0.3043829296424453,0.32122260668973485
12,0,15,0.2740858505564389,0.30545839957604676,0.32220455749867527
19,6,21,0.41443471005423427,0.33291614518147716,0.27050479766374613
10,0,20,0.3234204793028323,0.3284313725490196,0.32102396514161224
3,7,7,0.5677696078431371,0.46544117647058836,0.3800245098039217
12,15,1,0.5552479815455595,0.49702422145328706,0.4645444059976926
20,3,13,0.13934937611408188,0.14824717765894252,0.13835412953059992
25,13,10,0.5264215686274515,0.46191176470588174,0.42656862745097984
6,0,5,0.2769133459835547,0.30740037950664134,0.3256166982922202
13,0,13,0.1860486129935843,0.18384386012469492,0.17209722598716876
3,1,4,0.4738562091503269,0.37150326797385635,0.2643137254901961
6,10,1,0.6068788171006113,0.5218900675024116,0.46679524268723815
17,4,16,0.23809036658141494,0.4313384484228475,0.450264279624894
3,7,6,0.5905695611577968,0.49402427637721713,0.40737628384687224
26,0,14,0.45092272202998873,0.40092272202998797,0.3656286043829293
22,8,1,0.6054621848739494,0.5204481792717087,0.46736694677871155
10,4,16,0.2622094691535158,0.4582879005260644,0.4698326159732187
24,6,13,0.49050802139037425,0.4317290552584666,0.3729055258467017
7,7,12,0.49789915966386566,0.44019607843137276,0.3950980392156866
3,1,3,0.4873725490196078,0.38243137254901977,0.284392156862745
3,8,6,0.5884967320261437,0.4935947712418301,0.4277124183006538
5,10,12,0.6522875816993468,0.5854341736694681,0.5345471521942115
20,6,20,0.29228201919065483,0.2325406758448058,0.17676261994159329
3,13,0,0.6148383677795445,0.528351881293058,0.47588765235824043
10,2,13,0.15959178993234685,0.15096892558192834,0.13374613003095953
3,8,8,0.5929411764705882,0.4984313725490196,0.431372549019608
3,9,8,0.5628604382929642,0.46516724336793547,0.38823529411764723
3,8,9,0.5839869281045753,0.48442265795206957,0.4179738562091505
6,15,6,0.4978687127024723,0.45950554134697363,0.44262574595055426
17,7,1,0.6051633986928109,0.5219607843137262,0.46581699346405164
3,8,10,0.5733746130030962,0.4753353973168213,0.4098039215686276
9,4,1,0.6040567951318457,0.5162947937795808,0.4581473968897905
3,8,11,0.5767195767195773,0.4774976657329595,0.41027077497665687
15,13,1,0.6029878618113916,0.5201680672268912,0.4660130718954246
10,2,12,0.17490196078431366,0.15247058823529405,0.13223529411764703
3,9,10,0.5478340173278617,0.45143638850889173,0.37473780209758345
26,7,1,0.5888480392156863,0.5087009803921568,0.46102941176470597
19,0,6,0.2745098039215686,0.30588235294117644,0.3243137254901961
20,2,15,0.2966098588968294,0.26963533076782065,0.24870808136338596
3,9,9,0.5578134284016638,0.45977421271538926,0.37920380273321463
17,13,1,0.5926470588235297,0.5109803921568628,0.45823529411764696
12,1,1,0.5193627450980391,0.4314950980392158,0.3729166666666668
6,4,1,0.6060851926977687,0.5168356997971602,0.45747126436781615
21,9,1,0.6008855154965212,0.5182795698924731,0.4646426312460469
3,9,11,0.5832679738562095,0.4821568627450978,0.4116339869281042
2,15,9,0.5497920380273326,0.4822935234699938,0.45264408793820493
3,10,7,0.6003825920612151,0.4960306073648968,0.4230511716881875
4,15,13,0.5857906799083271,0.5115355233002287,0.47308377896613113
8,15,8,0.487658592848904,0.4459823144944248,0.4266820453671662
4,0,15,0.3517514871116986,0.34743335536461734,0.33707865168539286
3,6,13,0.2336562556511406,0.19587176108915358,0.15492004443411186
18,12,12,0.5803118267791281,0.5139883886515489,0.46206594369591425
6,0,6,0.2764705882352941,0.307282913165266,0.3257703081232493
3,12,13,0.6193137254901961,0.5527124183006538,0.5160130718954251
27,0,1,0.37446978791516605,0.3194237695078035,0.27609443777511045
18,15,3,0.5475490196078431,0.5047385620915033,0.48398692810457516
20,3,17,0.2585194077631058,0.4317406962785114,0.46434573829531806
8,15,0,0.5615262321144681,0.4979332273449915,0.45802861685214546
4,15,5,0.49859943977591037,0.4623716153127918,0.4442577030812326
3,5,13,0.2636087768440729,0.21694677871148493,0.17508558979147323
2,15,1,0.5556561085972854,0.49213531566472724,0.4591682826976939
13,0,17,0.24599734630694356,0.23735810113519062,0.22335249889429426
11,0,18,0.35723039215686286,0.34424019607843154,0.3237745098039216
3,5,14,0.33251660994976556,0.2667509317776705,0.2038502673796797
11,11,12,0.5854401335002088,0.4981643721318318,0.4518147684605754
12,0,18,0.3107048224695283,0.3229994700582934,0.3213566507684153
15,15,8,0.5548459383753503,0.4989355742296917,0.4693930905695606
3,5,11,0.515359477124183,0.4150326797385622,0.33120915032679726
2,12,2,0.6312813497492016,0.5516947864417086,0.5083143334853323
3,6,11,0.5091503267973856,0.4171568627450981,0.34428104575163393
3,14,13,0.5230886152910779,0.4428129908294067,0.36139230886152934
18,1,14,0.14878193701723108,0.14937611408199636,0.13903743315508016
3,12,7,0.5145510835913312,0.4262125902992776,0.37688338493292056
3,0,8,0.2829511465603193,0.29710867397806595,0.27770023263542715
4,11,1,0.5910675381263618,0.5059912854030499,0.4551198257080611
28,13,3,0.5460345332162723,0.46075504828797115,0.4141644717588523
9,6,1,0.6120177103099305,0.5251106894370651,0.46704617330803294
7,14,0,0.6002673796791448,0.5201426024955441,0.46836007130124746
17,8,12,0.5078149245309633,0.42904499929468193,0.3582169558470869
3,7,11,0.53843137254902,0.4428431372549019,0.3730392156862747
11,6,1,0.6188004613610151,0.5291810841983854,0.46585928489042683
8,15,1,0.5373975044563287,0.492335115864527,0.4658110516934041
14,2,13,0.1569716775599128,0.14901960784313725,0.12941176470588245
3,5,12,0.3423529411764705,0.26713725490196066,0.1995294117647058
7,12,12,0.5365874009178144,0.4576554025865662,0.4065915727993325
3,6,12,0.40849673202614384,0.327859477124183,0.2606209150326796
15,0,3,0.2665266106442577,0.3008403361344537,0.31918767507002793
13,0,3,0.2577254901960784,0.29270588235294104,0.3098039215686273
29,12,13,0.491354723707665,0.4193404634581104,0.359774212715389
20,4,13,0.20559577677224786,0.2447812971342386,0.2313423831070894
5,7,1,0.609436274509804,0.5177696078431373,0.457107843137255
4,11,12,0.6191464821222613,0.5414071510957329,0.47904652056901187
6,0,7,0.28146742567994937,0.3120809614168248,0.32953826691967114
3,0,1,0.3768029245596546,0.31665004985044864,0.25239836047413294
3,4,13,0.19943803066398003,0.17138843076171345,0.14930059251114838
21,0,14,0.33455337690631853,0.33734204793028366,0.324183006535948
3,4,12,0.34074900102220984,0.2722609422916087,0.21360468357959303
2,14,11,0.30151076824172296,0.2730311796849886,0.23661202185792304
8,0,3,0.2645030425963489,0.29682217714672077,0.3129141311697092
20,0,6,0.26998491704374056,0.30105580693815975,0.3196078431372547
3,3,12,0.4799128540305008,0.3954248366013067,0.33355119825708013
15,7,13,0.37496229260935143,0.3136249371543488,0.2578179989944692
8,15,7,0.4907843137254904,0.4508823529411764,0.43352941176470583
3,3,11,0.4621417797888385,0.3751633986928106,0.3013574660633485
7,14,13,0.6557477893118037,0.5882352941176476,0.5449442522106888
26,0,20,0.32331154684095836,0.3102396514161218,0.2876361655773418
20,4,14,0.13348745611781798,0.29446014213545707,0.2992208237006596
18,2,18,0.06832536936343145,0.09432635799417788,0.10751908606579877
7,4,1,0.5989181879648411,0.5130493576741041,0.4554428668018933
3,4,14,0.2787968779744911,0.2406853226727587,0.20524652579478442
14,2,12,0.19122315592903835,0.17833800186741358,0.15592903828197943
3,2,14,0.11090421780222864,0.1834955564959793,0.19387783890534588
21,14,12,0.5736120954405856,0.4989369241672567,0.4665721710370895
25,0,14,0.3962236746550474,0.3712418300653592,0.35141612200435723
3,3,14,0.14573881840317804,0.211405869537357,0.2098679994873762
7,6,14,0.23505374128635767,0.19436832526355613,0.12175406064352219
3,0,15,0.36794543904518295,0.3540664961636826,0.3378005115089511
5,0,17,0.31608643457382923,0.3280912364945974,0.32989195678271266
6,6,13,0.20095704948646093,0.18141923436041055,0.16139122315592877
6,5,13,0.023224139955383298,0.03766584478102611,0.044663613948573336
6,15,1,0.5392751039809864,0.5019607843137255,0.479144385026738
9,3,17,0.30283034953111737,0.4593520886615517,0.4903154305200339
15,14,1,0.5897698209718675,0.5085251491901108,0.45780051150895107
6,12,0,0.6100713012477722,0.5272727272727278,0.47495543672014223
23,8,12,0.47014636840651797,0.40350731842032594,0.32162386081193073
11,5,1,0.6106442577030811,0.5215686274509804,0.4595238095238096
5,5,13,0.024387864598575695,0.03911813481611541,0.04625890157057836
15,15,10,0.631985294117647,0.5584558823529412,0.5200980392156863
4,5,13,0.022314494425221,0.03760861207227978,0.04512879661668575
5,1,12,0.4622041920216364,0.3776876267748481,0.3172413793103448
21,15,9,0.3031426269137787,0.3288745635240395,0.3069030351866772
9,0,18,0.36809750927398,0.3483836777954426,0.32040275569687343
2,12,7,0.6216305469556245,0.5415892672858622,0.5041898864809081
2,15,2,0.5482463407898375,0.48505937586302084,0.45589616128141325
3,10,2,0.5995440036479712,0.5020519835841316,0.4269037847697218
